source,model,config,suite,n,successes,success,steps,episode_s,step_ms,calls,query_ms
results_corrected/minivla_simplerenv/temporal_fusion_motion_entropy/summary.json,minivla_simplerenv,temporal_fusion_motion_entropy,combined,200,78,39.0,61.165,9.167024273881397,149.8736904092438,61.165,98.77270679511902
results_corrected/minivla_simplerenv/temporal_fusion_task_aware/summary.json,minivla_simplerenv,temporal_fusion_task_aware,combined,200,71,35.5,63.64,10.30910820229823,161.99101512096527,63.64,110.47549870729952
results_corrected/openvla_libero/action_repeat2/libero_10/summary.json,openvla_libero,action_repeat2,libero_10,100,46,46.0,407.47,37.95735634754994,93.15374468684796,203.85,157.0965781591573
results_corrected/openvla_libero/action_repeat2/libero_goal/summary.json,openvla_libero,action_repeat2,libero_goal,100,68,68.0,175.16,16.863424021712273,96.27440067202713,87.74,159.78887067717213
results_corrected/openvla_libero/action_repeat2/libero_object/summary.json,openvla_libero,action_repeat2,libero_object,100,84,84.0,173.96,16.30627718569711,93.73578515576632,87.22,157.0058757801582
results_corrected/openvla_libero/action_repeat2/libero_spatial/summary.json,openvla_libero,action_repeat2,libero_spatial,100,72,72.0,142.05,14.368884274294834,101.1537083723677,71.19,160.05376648176934
results_corrected/openvla_libero/action_repeat4/libero_10/summary.json,openvla_libero,action_repeat4,libero_10,100,32,32.0,461.14,24.76439703762415,53.70255678888005,115.36,157.52287023986483
results_corrected/openvla_libero/action_repeat4/libero_goal/summary.json,openvla_libero,action_repeat4,libero_goal,100,60,60.0,192.74,10.720388150715735,55.620982415252335,48.41,158.0613482294722
results_corrected/openvla_libero/action_repeat4/libero_object/summary.json,openvla_libero,action_repeat4,libero_object,100,59,59.0,212.01,11.516096457764506,54.31864750608229,53.24,156.680090397303
results_corrected/openvla_libero/action_repeat4/libero_spatial/summary.json,openvla_libero,action_repeat4,libero_spatial,100,47,47.0,176.24,10.805344530238072,61.310397924637265,44.22,160.80446912693188
results_corrected/openvla_libero/depth_pruning1/libero_10/summary.json,openvla_libero,depth_pruning1,libero_10,100,53,53.0,398.62,67.11887541358941,168.37809295466712,398.62,153.1283219251512
results_corrected/openvla_libero/depth_pruning1/libero_goal/summary.json,openvla_libero,depth_pruning1,libero_goal,100,72,72.0,165.43,28.206216404369332,170.50242643032905,165.43,153.56297870802476
results_corrected/openvla_libero/depth_pruning1/libero_object/summary.json,openvla_libero,depth_pruning1,libero_object,100,85,85.0,170.03,28.62515861215885,168.35357649919925,170.03,152.92716840638963
results_corrected/openvla_libero/depth_pruning1/libero_spatial/summary.json,openvla_libero,depth_pruning1,libero_spatial,100,62,62.0,149.98,26.254413632253417,175.05276458363394,149.98,153.5564744247665
results_corrected/openvla_libero/depth_pruning2/libero_10/summary.json,openvla_libero,depth_pruning2,libero_10,100,45,45.0,406.28,66.84087733812164,164.51924125756042,406.28,149.29231088339213
results_corrected/openvla_libero/depth_pruning2/libero_goal/summary.json,openvla_libero,depth_pruning2,libero_goal,100,59,59.0,185.07,30.91436172155081,167.04145308019028,185.07,150.21293120206832
results_corrected/openvla_libero/depth_pruning2/libero_object/summary.json,openvla_libero,depth_pruning2,libero_object,100,79,79.0,180.21,29.594573142627485,164.22270208438758,180.21,148.52840713469672
results_corrected/openvla_libero/depth_pruning2/libero_spatial/summary.json,openvla_libero,depth_pruning2,libero_spatial,100,56,56.0,158.4,27.24832365698414,172.02224530924332,158.4,150.87688828609333
results_corrected/openvla_libero/depth_pruning4/libero_10/summary.json,openvla_libero,depth_pruning4,libero_10,100,26,26.0,466.78,72.00106007875758,154.25052504125622,466.78,139.20376641211337
results_corrected/openvla_libero/depth_pruning4/libero_goal/summary.json,openvla_libero,depth_pruning4,libero_goal,100,41,41.0,218.39,34.61444596978719,158.4983102238527,218.39,141.85652931206246
results_corrected/openvla_libero/depth_pruning4/libero_object/summary.json,openvla_libero,depth_pruning4,libero_object,100,65,65.0,202.99,31.690270171123558,156.11739578857853,202.99,140.67605137821
results_corrected/openvla_libero/depth_pruning4/libero_spatial/summary.json,openvla_libero,depth_pruning4,libero_spatial,100,48,48.0,172.03,27.65540986998123,160.7592272858294,172.03,140.13092550199906
results_corrected/openvla_libero/fixed_foveation_keep20/libero_10/summary.json,openvla_libero,fixed_foveation_keep20,libero_10,100,30,30.0,446.81,79.60589582813205,178.16498249397296,446.81,157.38008763590238
results_corrected/openvla_libero/fixed_foveation_keep20/libero_goal/summary.json,openvla_libero,fixed_foveation_keep20,libero_goal,100,64,64.0,180.92,32.50468418448581,179.6632997152654,180.92,157.85566166001533
results_corrected/openvla_libero/fixed_foveation_keep20/libero_object/summary.json,openvla_libero,fixed_foveation_keep20,libero_object,100,74,74.0,180.12,32.40893122881767,179.92966482799065,180.12,158.89063731780757
results_corrected/openvla_libero/fixed_foveation_keep20/libero_spatial/summary.json,openvla_libero,fixed_foveation_keep20,libero_spatial,100,55,55.0,160.66,29.97928832870326,186.60082365681103,160.66,159.8563746941462
results_corrected/openvla_libero/fixed_foveation_keep50/libero_10/summary.json,openvla_libero,fixed_foveation_keep50,libero_10,100,44,44.0,410.31,73.26340134912635,178.5562168826652,410.31,157.7306698649558
results_corrected/openvla_libero/fixed_foveation_keep50/libero_goal/summary.json,openvla_libero,fixed_foveation_keep50,libero_goal,100,75,75.0,157.29,28.520339907167944,181.32328760358538,157.29,159.15351680790977
results_corrected/openvla_libero/fixed_foveation_keep50/libero_object/summary.json,openvla_libero,fixed_foveation_keep50,libero_object,100,86,86.0,166.18,29.929271509248064,180.10152550997753,166.18,158.71430384414518
results_corrected/openvla_libero/fixed_foveation_keep50/libero_spatial/summary.json,openvla_libero,fixed_foveation_keep50,libero_spatial,100,83,83.0,129.4,24.206458767695587,187.0669147426243,129.4,160.01753232804762
results_corrected/openvla_libero/guarded_reuse_aggressive/libero_10/summary.json,openvla_libero,guarded_reuse_aggressive,libero_10,100,50,50.0,399.28,62.39712824463495,156.27411401681763,358.81,156.82616926093462
results_corrected/openvla_libero/guarded_reuse_aggressive/libero_goal/summary.json,openvla_libero,guarded_reuse_aggressive,libero_goal,100,72,72.0,163.88,25.866615283772116,157.8387556979016,145.59,158.3514547713886
results_corrected/openvla_libero/guarded_reuse_aggressive/libero_object/summary.json,openvla_libero,guarded_reuse_aggressive,libero_object,100,85,85.0,167.1,26.494663586938987,158.55573660645712,151.02,157.9330194559996
results_corrected/openvla_libero/guarded_reuse_aggressive/libero_spatial/summary.json,openvla_libero,guarded_reuse_aggressive,libero_spatial,100,77,77.0,137.62,22.97508197848918,166.94580713914533,125.22,159.4626244967012
results_corrected/openvla_libero/guarded_reuse_moderate/libero_10/summary.json,openvla_libero,guarded_reuse_moderate,libero_10,100,51,51.0,396.62,64.94887100751744,163.75591500054824,374.49,157.33033573318136
results_corrected/openvla_libero/guarded_reuse_moderate/libero_goal/summary.json,openvla_libero,guarded_reuse_moderate,libero_goal,100,69,69.0,165.24,27.678732258732197,167.50624702694384,156.76,158.6690200198211
results_corrected/openvla_libero/guarded_reuse_moderate/libero_object/summary.json,openvla_libero,guarded_reuse_moderate,libero_object,100,80,80.0,171.23,28.088813199939906,164.04142498358877,161.72,156.87736429005375
results_corrected/openvla_libero/guarded_reuse_moderate/libero_spatial/summary.json,openvla_libero,guarded_reuse_moderate,libero_spatial,100,76,76.0,135.84,23.77291711026104,175.00675140062603,131.05,158.81948735504008
results_corrected/openvla_libero/guarded_reuse_strict/libero_10/summary.json,openvla_libero,guarded_reuse_strict,libero_10,100,51,51.0,397.87,66.37631554647349,166.8291541118292,383.5,157.1386560388644
results_corrected/openvla_libero/guarded_reuse_strict/libero_goal/summary.json,openvla_libero,guarded_reuse_strict,libero_goal,100,71,71.0,164.75,27.67642937181634,167.9904665967608,156.84,158.55105381796844
results_corrected/openvla_libero/guarded_reuse_strict/libero_object/summary.json,openvla_libero,guarded_reuse_strict,libero_object,100,85,85.0,165.41,28.002062444267793,169.2888123104274,159.32,158.73746023529424
results_corrected/openvla_libero/guarded_reuse_strict/libero_spatial/summary.json,openvla_libero,guarded_reuse_strict,libero_spatial,100,82,82.0,129.59,23.000227353860392,177.4845848742989,126.97,159.1400110732246
results_corrected/openvla_libero/original/libero_10/summary.json,openvla_libero,original,libero_10,100,56,56.0,396.79,68.06815286264522,171.54704721047713,396.79,156.32631449548765
results_corrected/openvla_libero/original/libero_goal/summary.json,openvla_libero,original,libero_goal,100,75,75.0,157.59,27.751690508702303,176.10058067581892,157.59,159.68525760326602
results_corrected/openvla_libero/original/libero_object/summary.json,openvla_libero,original,libero_object,100,87,87.0,165.89,28.838872373992345,173.84334422805682,165.89,157.8432652955704
results_corrected/openvla_libero/original/libero_spatial/summary.json,openvla_libero,original,libero_spatial,100,78,78.0,133.91,24.23540487217484,180.98278599189635,133.91,159.9294019649548
results_corrected/openvla_libero/temporal_fusion_conservative_adaptive/libero_goal/summary.json,openvla_libero,temporal_fusion_conservative_adaptive,libero_goal,100,77,77.0,158.66,27.959771885933588,176.2244540900894,158.66,159.42641256931398
results_corrected/openvla_libero/temporal_fusion_conservative_adaptive/libero_object/summary.json,openvla_libero,temporal_fusion_conservative_adaptive,libero_object,100,82,82.0,171.76,29.942583471292163,174.32803604618167,171.76,158.59887706961493
results_corrected/openvla_libero/temporal_fusion_conservative_adaptive/libero_spatial/summary.json,openvla_libero,temporal_fusion_conservative_adaptive,libero_spatial,100,79,79.0,133.39,24.163269700305538,181.1475350498953,133.39,159.6909076723028
results_corrected/openvla_libero/temporal_fusion_motion_entropy/libero_10/summary.json,openvla_libero,temporal_fusion_motion_entropy,libero_10,100,49,49.0,410.34,70.94522382588126,172.8937559728061,410.34,157.60091811505302
results_corrected/openvla_libero/temporal_fusion_motion_entropy/libero_goal/summary.json,openvla_libero,temporal_fusion_motion_entropy,libero_goal,100,74,74.0,159.57,28.261275262282,177.10895069425328,159.57,159.9744318746701
results_corrected/openvla_libero/temporal_fusion_motion_entropy/libero_object/summary.json,openvla_libero,temporal_fusion_motion_entropy,libero_object,100,83,83.0,167.01,28.777337411619957,172.3090677900722,167.01,156.49051265219472
results_corrected/openvla_libero/temporal_fusion_motion_entropy/libero_spatial/summary.json,openvla_libero,temporal_fusion_motion_entropy,libero_spatial,100,85,85.0,125.72,22.732017015182645,180.8146437733268,125.72,159.00562267434444
results_corrected/openvla_libero/temporal_fusion_task_aware/libero_10/summary.json,openvla_libero,temporal_fusion_task_aware,libero_10,100,48,48.0,409.33,75.99195260050242,185.64960447683387,409.33,170.3383510388795
results_corrected/openvla_libero/temporal_fusion_task_aware/libero_goal/summary.json,openvla_libero,temporal_fusion_task_aware,libero_goal,100,73,73.0,161.96,30.502281424176182,188.3321895787613,161.96,171.3183474190024
results_corrected/openvla_libero/temporal_fusion_task_aware/libero_object/summary.json,openvla_libero,temporal_fusion_task_aware,libero_object,100,86,86.0,165.91,30.797374493227107,185.62699350989757,165.91,170.01997443229067
results_corrected/openvla_libero/temporal_fusion_task_aware/libero_spatial/summary.json,openvla_libero,temporal_fusion_task_aware,libero_spatial,100,77,77.0,137.66,26.60805876295315,193.28823741793659,137.66,171.34599722184592
results_corrected/openvla_simplerenv/action_repeat2/widowx_carrot_on_plate/summary.json,openvla_simplerenv,action_repeat2,widowx_carrot_on_plate,50,10,20.0,55.08,7.03131215436,127.65635719607843,27.58,158.7274606700509
results_corrected/openvla_simplerenv/action_repeat2/widowx_put_eggplant_in_basket/summary.json,openvla_simplerenv,action_repeat2,widowx_put_eggplant_in_basket,50,23,46.0,80.84,10.925264213319993,135.14676166897567,40.58,158.03091945588665
results_corrected/openvla_simplerenv/action_repeat2/widowx_spoon_on_towel/summary.json,openvla_simplerenv,action_repeat2,widowx_spoon_on_towel,50,14,28.0,50.66,6.438622803117614,127.0948046410899,25.4,156.42302477641553
results_corrected/openvla_simplerenv/action_repeat2/widowx_stack_cube/summary.json,openvla_simplerenv,action_repeat2,widowx_stack_cube,50,9,18.0,55.4,7.119761945800856,128.5155585884631,27.76,159.3779356099188
results_corrected/openvla_simplerenv/action_repeat4/widowx_carrot_on_plate/summary.json,openvla_simplerenv,action_repeat4,widowx_carrot_on_plate,50,11,22.0,56.08,4.9403431777376685,88.09456451030078,14.08,160.3104551146647
results_corrected/openvla_simplerenv/action_repeat4/widowx_put_eggplant_in_basket/summary.json,openvla_simplerenv,action_repeat4,widowx_put_eggplant_in_basket,50,14,28.0,98.74,9.35537423275411,94.74756160374834,24.84,158.091824107328
results_corrected/openvla_simplerenv/action_repeat4/widowx_spoon_on_towel/summary.json,openvla_simplerenv,action_repeat4,widowx_spoon_on_towel,50,3,6.0,59.3,5.193760894123698,87.58450074407584,14.86,159.7711149331127
results_corrected/openvla_simplerenv/action_repeat4/widowx_stack_cube/summary.json,openvla_simplerenv,action_repeat4,widowx_stack_cube,50,1,2.0,59.52,5.243184616179999,88.0911393847446,14.88,160.4779790080649
results_corrected/openvla_simplerenv/depth_pruning1/widowx_carrot_on_plate/summary.json,openvla_simplerenv,depth_pruning1,widowx_carrot_on_plate,50,8,16.0,56.16,11.427515182844363,203.48139570591815,56.16,155.0968925281563
results_corrected/openvla_simplerenv/depth_pruning1/widowx_put_eggplant_in_basket/summary.json,openvla_simplerenv,depth_pruning1,widowx_put_eggplant_in_basket,50,36,72.0,53.92,11.300461872959985,209.5782988308603,53.92,154.44559944139542
results_corrected/openvla_simplerenv/depth_pruning1/widowx_spoon_on_towel/summary.json,openvla_simplerenv,depth_pruning1,widowx_spoon_on_towel,50,22,44.0,47.04,9.508976023799969,202.14659914540752,47.04,154.8840688856296
results_corrected/openvla_simplerenv/depth_pruning1/widowx_stack_cube/summary.json,openvla_simplerenv,depth_pruning1,widowx_stack_cube,50,21,42.0,49.5,10.022730792544316,202.47940995039022,49.5,154.52559185480098
results_corrected/openvla_simplerenv/depth_pruning2/widowx_carrot_on_plate/summary.json,openvla_simplerenv,depth_pruning2,widowx_carrot_on_plate,50,19,38.0,50.02,9.828734628160037,196.4960941255505,50.02,148.5889640283855
results_corrected/openvla_simplerenv/depth_pruning2/widowx_put_eggplant_in_basket/summary.json,openvla_simplerenv,depth_pruning2,widowx_put_eggplant_in_basket,50,33,66.0,59.24,12.051447510861326,203.43429289097443,59.24,148.99448860707238
results_corrected/openvla_simplerenv/depth_pruning2/widowx_spoon_on_towel/summary.json,openvla_simplerenv,depth_pruning2,widowx_spoon_on_towel,50,23,46.0,45.84,9.145074583558598,199.49988184028356,45.84,150.5551346826128
results_corrected/openvla_simplerenv/depth_pruning2/widowx_stack_cube/summary.json,openvla_simplerenv,depth_pruning2,widowx_stack_cube,50,20,40.0,49.9,9.855879767700099,197.51262059519235,49.9,149.24606777686077
results_corrected/openvla_simplerenv/depth_pruning4/widowx_carrot_on_plate/summary.json,openvla_simplerenv,depth_pruning4,widowx_carrot_on_plate,50,14,28.0,54.06,10.173185830059229,188.18323769994873,54.06,140.87431801162947
results_corrected/openvla_simplerenv/depth_pruning4/widowx_put_eggplant_in_basket/summary.json,openvla_simplerenv,depth_pruning4,widowx_put_eggplant_in_basket,50,38,76.0,51.6,10.170225456525804,197.09739256832955,51.6,141.58098127019716
results_corrected/openvla_simplerenv/depth_pruning4/widowx_spoon_on_towel/summary.json,openvla_simplerenv,depth_pruning4,widowx_spoon_on_towel,50,13,26.0,53.3,10.075142344820012,189.02706087842427,53.3,140.63586372682727
results_corrected/openvla_simplerenv/depth_pruning4/widowx_stack_cube/summary.json,openvla_simplerenv,depth_pruning4,widowx_stack_cube,50,10,20.0,56.22,10.47972700483998,186.40567422340766,56.22,138.55495964816697
results_corrected/openvla_simplerenv/fixed_foveation_keep20/widowx_carrot_on_plate/summary.json,openvla_simplerenv,fixed_foveation_keep20,widowx_carrot_on_plate,50,12,24.0,51.34,10.901647808899984,212.34218560381737,51.34,157.32900903350364
results_corrected/openvla_simplerenv/fixed_foveation_keep20/widowx_put_eggplant_in_basket/summary.json,openvla_simplerenv,fixed_foveation_keep20,widowx_put_eggplant_in_basket,50,8,16.0,104.72,23.174687017779796,221.3014421101967,104.72,158.21408413124598
results_corrected/openvla_simplerenv/fixed_foveation_keep20/widowx_spoon_on_towel/summary.json,openvla_simplerenv,fixed_foveation_keep20,widowx_spoon_on_towel,50,19,38.0,49.2,10.513622729359195,213.69151888941454,49.2,158.47525855668772
results_corrected/openvla_simplerenv/fixed_foveation_keep20/widowx_stack_cube/summary.json,openvla_simplerenv,fixed_foveation_keep20,widowx_stack_cube,50,6,12.0,55.7,11.80836045721313,211.99929007563966,55.7,158.84702070607827
results_corrected/openvla_simplerenv/fixed_foveation_keep50/widowx_carrot_on_plate/summary.json,openvla_simplerenv,fixed_foveation_keep50,widowx_carrot_on_plate,50,17,34.0,50.32,10.707016078314046,212.77853891721077,50.32,158.2902411128913
results_corrected/openvla_simplerenv/fixed_foveation_keep50/widowx_put_eggplant_in_basket/summary.json,openvla_simplerenv,fixed_foveation_keep50,widowx_put_eggplant_in_basket,50,12,24.0,97.84,22.151905290225987,226.40949806036372,97.84,161.81871801032113
results_corrected/openvla_simplerenv/fixed_foveation_keep50/widowx_spoon_on_towel/summary.json,openvla_simplerenv,fixed_foveation_keep50,widowx_spoon_on_towel,50,24,48.0,46.3,9.794096890340004,211.5355699857452,46.3,157.27990924103668
results_corrected/openvla_simplerenv/fixed_foveation_keep50/widowx_stack_cube/summary.json,openvla_simplerenv,fixed_foveation_keep50,widowx_stack_cube,50,7,14.0,55.6,11.767691524580028,211.64912813992856,55.6,156.91277429280518
results_corrected/openvla_simplerenv/guarded_reuse_aggressive/widowx_carrot_on_plate/summary.json,openvla_simplerenv,guarded_reuse_aggressive,widowx_carrot_on_plate,50,14,28.0,53.62,10.402876180225284,194.01111861665953,49.26,158.57696576148703
results_corrected/openvla_simplerenv/guarded_reuse_aggressive/widowx_put_eggplant_in_basket/summary.json,openvla_simplerenv,guarded_reuse_aggressive,widowx_put_eggplant_in_basket,50,35,70.0,56.34,11.77972798795997,209.08285388640343,54.76,156.69085672206393
results_corrected/openvla_simplerenv/guarded_reuse_aggressive/widowx_spoon_on_towel/summary.json,openvla_simplerenv,guarded_reuse_aggressive,widowx_spoon_on_towel,50,19,38.0,48.96,10.079393274600053,205.86996067402066,47.98,158.63796145894008
results_corrected/openvla_simplerenv/guarded_reuse_aggressive/widowx_stack_cube/summary.json,openvla_simplerenv,guarded_reuse_aggressive,widowx_stack_cube,50,14,28.0,51.86,9.800478487483923,188.97953118943164,45.56,159.96778127080654
results_corrected/openvla_simplerenv/guarded_reuse_moderate/widowx_carrot_on_plate/summary.json,openvla_simplerenv,guarded_reuse_moderate,widowx_carrot_on_plate,50,14,28.0,53.72,10.57828591883881,196.91522559268074,50.8,156.96176957649794
results_corrected/openvla_simplerenv/guarded_reuse_moderate/widowx_put_eggplant_in_basket/summary.json,openvla_simplerenv,guarded_reuse_moderate,widowx_put_eggplant_in_basket,50,35,70.0,54.8,11.368778019017773,207.45945290178418,53.16,157.6191762182958
results_corrected/openvla_simplerenv/guarded_reuse_moderate/widowx_spoon_on_towel/summary.json,openvla_simplerenv,guarded_reuse_moderate,widowx_spoon_on_towel,50,20,40.0,48.14,9.918807882060063,206.0408783145007,46.72,160.6631994059358
results_corrected/openvla_simplerenv/guarded_reuse_moderate/widowx_stack_cube/summary.json,openvla_simplerenv,guarded_reuse_moderate,widowx_stack_cube,50,14,28.0,51.8,10.115201767440002,195.27416539459463,47.74,158.8902109962297
results_corrected/openvla_simplerenv/guarded_reuse_strict/widowx_carrot_on_plate/summary.json,openvla_simplerenv,guarded_reuse_strict,widowx_carrot_on_plate,50,14,28.0,51.82,10.354704142099992,199.82061254534912,49.7,157.8122461175052
results_corrected/openvla_simplerenv/guarded_reuse_strict/widowx_put_eggplant_in_basket/summary.json,openvla_simplerenv,guarded_reuse_strict,widowx_put_eggplant_in_basket,50,39,78.0,49.66,10.548934841320033,212.42317441240502,49.42,157.15905166653263
results_corrected/openvla_simplerenv/guarded_reuse_strict/widowx_spoon_on_towel/summary.json,openvla_simplerenv,guarded_reuse_strict,widowx_spoon_on_towel,50,23,46.0,46.1,9.400970256418223,203.9256020915016,45.08,159.37423847142415
results_corrected/openvla_simplerenv/guarded_reuse_strict/widowx_stack_cube/summary.json,openvla_simplerenv,guarded_reuse_strict,widowx_stack_cube,50,15,30.0,51.16,9.972614988645073,194.92992550127195,47.18,159.12409685705103
results_corrected/openvla_simplerenv/original/widowx_carrot_on_plate/summary.json,openvla_simplerenv,original,widowx_carrot_on_plate,50,16,32.0,51.22,10.66382649155683,208.19653439197245,51.22,159.41280552992205
results_corrected/openvla_simplerenv/original/widowx_put_eggplant_in_basket/summary.json,openvla_simplerenv,original,widowx_put_eggplant_in_basket,50,37,74.0,53.74,11.545497634399998,214.83992620766654,53.74,159.15075456754772
results_corrected/openvla_simplerenv/original/widowx_spoon_on_towel/summary.json,openvla_simplerenv,original,widowx_spoon_on_towel,50,19,38.0,47.52,9.939742226399986,209.16965964646434,47.52,159.8722396801349
results_corrected/openvla_simplerenv/original/widowx_stack_cube/summary.json,openvla_simplerenv,original,widowx_stack_cube,50,15,30.0,51.16,10.652694747422355,208.22311859699678,51.16,159.92527459526454
results_corrected/openvla_simplerenv/temporal_fusion_conservative_adaptive/widowx_carrot_on_plate/summary.json,openvla_simplerenv,temporal_fusion_conservative_adaptive,widowx_carrot_on_plate,50,14,28.0,52.06,10.740650969099999,206.31292679792543,52.06,157.90528309796605
results_corrected/openvla_simplerenv/temporal_fusion_conservative_adaptive/widowx_put_eggplant_in_basket/summary.json,openvla_simplerenv,temporal_fusion_conservative_adaptive,widowx_put_eggplant_in_basket,50,41,82.0,46.6,9.950722531839947,213.5348182798272,46.6,158.96435999913237
results_corrected/openvla_simplerenv/temporal_fusion_conservative_adaptive/widowx_spoon_on_towel/summary.json,openvla_simplerenv,temporal_fusion_conservative_adaptive,widowx_spoon_on_towel,50,26,52.0,43.96,9.09781426354195,206.9566483972236,43.96,157.58993718506187
results_corrected/openvla_simplerenv/temporal_fusion_conservative_adaptive/widowx_stack_cube/summary.json,openvla_simplerenv,temporal_fusion_conservative_adaptive,widowx_stack_cube,50,15,30.0,51.46,10.628001950208564,206.52938107673074,51.46,158.24249903731618
results_corrected/openvla_simplerenv/temporal_fusion_motion_entropy/widowx_carrot_on_plate/summary.json,openvla_simplerenv,temporal_fusion_motion_entropy,widowx_carrot_on_plate,50,13,26.0,55.14,11.347193798259985,205.78878850670992,55.14,158.11840494051305
results_corrected/openvla_simplerenv/temporal_fusion_motion_entropy/widowx_put_eggplant_in_basket/summary.json,openvla_simplerenv,temporal_fusion_motion_entropy,widowx_put_eggplant_in_basket,50,30,60.0,65.4,13.914061300448374,212.75323089370605,65.4,157.91757285868357
results_corrected/openvla_simplerenv/temporal_fusion_motion_entropy/widowx_spoon_on_towel/summary.json,openvla_simplerenv,temporal_fusion_motion_entropy,widowx_spoon_on_towel,50,27,54.0,45.5,9.517867187480443,209.18389423033938,45.5,159.5695969764051
results_corrected/openvla_simplerenv/temporal_fusion_motion_entropy/widowx_stack_cube/summary.json,openvla_simplerenv,temporal_fusion_motion_entropy,widowx_stack_cube,50,12,24.0,53.32,11.05382107855985,207.31097296623872,53.32,158.11433601056018
results_corrected/openvla_simplerenv/temporal_fusion_task_aware/widowx_carrot_on_plate/summary.json,openvla_simplerenv,temporal_fusion_task_aware,widowx_carrot_on_plate,50,23,46.0,49.38,10.895529501303098,220.64660796482582,49.38,171.8783428563475
results_corrected/openvla_simplerenv/temporal_fusion_task_aware/widowx_put_eggplant_in_basket/summary.json,openvla_simplerenv,temporal_fusion_task_aware,widowx_put_eggplant_in_basket,50,37,74.0,51.62,11.863676002095453,229.8271213114191,51.62,173.95163391294508
results_corrected/openvla_simplerenv/temporal_fusion_task_aware/widowx_spoon_on_towel/summary.json,openvla_simplerenv,temporal_fusion_task_aware,widowx_spoon_on_towel,50,26,52.0,47.88,10.523310919879986,219.78510693149514,47.88,170.5893122456146
results_corrected/openvla_simplerenv/temporal_fusion_task_aware/widowx_stack_cube/summary.json,openvla_simplerenv,temporal_fusion_task_aware,widowx_stack_cube,50,15,30.0,53.24,11.652298121179967,218.86360107400387,53.24,170.38424409203722
results_corrected/openvla_simplerenv_fractal/action_repeat2/google_robot_close_drawer/summary.json,openvla_simplerenv_fractal,action_repeat2,google_robot_close_drawer,50,23,46.0,62.1,10.046571302695666,161.78053627529252,31.18,159.48615791521024
results_corrected/openvla_simplerenv_fractal/action_repeat2/google_robot_move_near/summary.json,openvla_simplerenv_fractal,action_repeat2,google_robot_move_near,50,29,58.0,50.08,7.465677361728158,149.07502719105747,25.2,161.04615971165163
results_corrected/openvla_simplerenv_fractal/action_repeat2/google_robot_open_drawer/summary.json,openvla_simplerenv_fractal,action_repeat2,google_robot_open_drawer,50,17,34.0,68.18,11.279033855127636,165.43024134830796,34.18,160.5886450299482
results_corrected/openvla_simplerenv_fractal/action_repeat2/google_robot_pick_coke_can/summary.json,openvla_simplerenv_fractal,action_repeat2,google_robot_pick_coke_can,50,31,62.0,54.2,8.21235243696021,151.51941765609243,27.22,159.62593856636806
results_corrected/openvla_simplerenv_fractal/action_repeat2/google_robot_place_apple_in_closed_top_drawer/summary.json,openvla_simplerenv_fractal,action_repeat2,google_robot_place_apple_in_closed_top_drawer,50,0,0.0,80.0,13.022740159593523,162.78425199491903,40.0,159.6000621226849
results_corrected/openvla_simplerenv_fractal/action_repeat4/google_robot_close_drawer/summary.json,openvla_simplerenv_fractal,action_repeat4,google_robot_close_drawer,50,26,52.0,63.1,7.727244557514787,122.46029409690628,15.94,161.6845859043473
results_corrected/openvla_simplerenv_fractal/action_repeat4/google_robot_move_near/summary.json,openvla_simplerenv_fractal,action_repeat4,google_robot_move_near,50,22,44.0,59.12,6.443099762082565,108.98341952101768,14.96,161.49800243372854
results_corrected/openvla_simplerenv_fractal/action_repeat4/google_robot_open_drawer/summary.json,openvla_simplerenv_fractal,action_repeat4,google_robot_open_drawer,50,15,30.0,72.38,9.011954178039451,124.50889994528116,18.22,160.9929013472361
results_corrected/openvla_simplerenv_fractal/action_repeat4/google_robot_pick_coke_can/summary.json,openvla_simplerenv_fractal,action_repeat4,google_robot_pick_coke_can,50,26,52.0,60.5,6.899182550399564,114.03607521321594,15.36,162.8148176794942
results_corrected/openvla_simplerenv_fractal/action_repeat4/google_robot_place_apple_in_closed_top_drawer/summary.json,openvla_simplerenv_fractal,action_repeat4,google_robot_place_apple_in_closed_top_drawer,50,0,0.0,80.0,9.785650210941675,122.32062763677095,20.0,159.73446679313201
results_corrected/openvla_simplerenv_fractal/depth_pruning1/google_robot_close_drawer/summary.json,openvla_simplerenv_fractal,depth_pruning1,google_robot_close_drawer,50,19,38.0,61.62,14.768976255138405,239.67829041120422,61.62,155.85290726050715
results_corrected/openvla_simplerenv_fractal/depth_pruning1/google_robot_move_near/summary.json,openvla_simplerenv_fractal,depth_pruning1,google_robot_move_near,50,38,76.0,40.34,9.060467199168635,224.60255823422494,40.34,156.51268310941632
results_corrected/openvla_simplerenv_fractal/depth_pruning1/google_robot_open_drawer/summary.json,openvla_simplerenv_fractal,depth_pruning1,google_robot_open_drawer,50,13,26.0,75.36,18.19088667921955,241.38650052042925,75.36,155.54591176024567
results_corrected/openvla_simplerenv_fractal/depth_pruning1/google_robot_pick_coke_can/summary.json,openvla_simplerenv_fractal,depth_pruning1,google_robot_pick_coke_can,50,26,52.0,56.86,13.066340248479973,229.79845670910962,56.86,156.97841529010964
results_corrected/openvla_simplerenv_fractal/depth_pruning1/google_robot_place_apple_in_closed_top_drawer/summary.json,openvla_simplerenv_fractal,depth_pruning1,google_robot_place_apple_in_closed_top_drawer,50,0,0.0,80.0,19.22983303453075,240.37291293163435,80.0,155.6824937837082
