path,backbone_dir,configuration,task_or_suite,status,condition,model_name,config_name,task_suite_name,episodes,successes,success_rate,average_reuses,average_policy_calls,len_episode_errors,episode_errors_raw_type,episode_errors_first,claim_scope,implementation_versions,policy_setup,action_statistics_key_top,fusion_is_null,fusion_absent,checkpoint_manifest_absent,depth_calibration.selected_layers,arguments.action_repeat,arguments.action_tokenizer,arguments.attn_backend,arguments.base_model_metadata,arguments.cfg_scale,arguments.checkpoint,arguments.condition,arguments.config_name,arguments.depth_calibration_seed,arguments.depth_calibration_tasks,arguments.depth_indices,arguments.depth_layers,arguments.device,arguments.environment_action_format,arguments.fovea_keep_ratio,arguments.fusion_collect_relevance,arguments.fusion_entropy_protect_fraction,arguments.fusion_event_motion_threshold,arguments.fusion_keyframe_interval,arguments.fusion_max_reuse_fraction,arguments.fusion_motion_threshold,arguments.fusion_protect_radius,arguments.fusion_task_protect_fraction,arguments.max_steps,arguments.model_name,arguments.normalizer,arguments.normalizer_key,arguments.num_ddim_steps,arguments.num_trials_per_task,arguments.output_dir,arguments.predict_action_frames,arguments.resume,arguments.reuse_max_consecutive,arguments.reuse_max_frame_mae,arguments.reuse_max_local_patch_mae,arguments.reuse_min_action_cosine,arguments.reuse_min_translation_norm,arguments.seed,arguments.suite,arguments.tasks,arguments.trials,arguments.vision_checkpoint,arguments.vlm_checkpoint,checkpoint_manifest.action_ensemble_temperature,checkpoint_manifest.action_statistics_key,checkpoint_manifest.attention_backend,checkpoint_manifest.base_vlm,checkpoint_manifest.center_crop,checkpoint_manifest.checkpoint_size_bytes,checkpoint_manifest.image_resolution,checkpoint_manifest.lerobot,checkpoint_manifest.libero_root,checkpoint_manifest.model_id,checkpoint_manifest.native_action_chunk_size,checkpoint_manifest.policy,checkpoint_manifest.policy_setup,checkpoint_manifest.requested_checkpoint,checkpoint_manifest.resolved_checkpoint,checkpoint_manifest.resolved_checkpoint_size_bytes,checkpoint_manifest.task_suite,checkpoint_manifest.transformers,checkpoint_manifest.vision_checkpoint,checkpoint_manifest.vlm,depth_calibration.calibrated,depth_calibration.influence,depth_calibration.mode,depth_calibration.rules.min_gap,depth_calibration.rules.min_layer_fraction,depth_calibration.rules.protect_last,depth_calibration.seed,depth_calibration.tasks,fusion.collect_relevance,fusion.keyframes,fusion.median_reusable_visual_tokens,fusion.representation,fusion.task_relevance_supported
/home/user/BiVLA/artifacts/results/mentor_2026-09-11/results/openvla_simplerenv/depth_pruning4/widowx_spoon_on_towel/summary.json,openvla_simplerenv,depth_pruning4,widowx_spoon_on_towel,completed,depth_pruning,openvla_simplerenv,depth_pruning4,simpler_widowx,50,13,0.26,0.0,53.3,,NoneType,,Task success and timing from SimplerEnv rollouts. Compare paired seeds across conditions; synthetic action agreement is not used.,<absent>,<absent>,<absent>,False,False,False,"[17, 23, 25, 27]",2,,,,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/openvla-7b,depth_pruning,depth_pruning4,,,,4,cuda:0,,0.2,False,0.15,,3,0.5,0.01,1,0.2,150,openvla_simplerenv,,,,50,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/artifacts/results/openvla_simplerenv/depth_pruning4/widowx_spoon_on_towel,,,1,0.01,0.03,0.995,0.01,42,,widowx_spoon_on_towel,,,,,bridge_orig,,openvla-7b,False,,224,,,openvla-7b,,,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/openvla-7b,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/openvla-7b,15082600824,simpler_widowx,,,,,"[0.04706062376499176, 0.04410010576248169, 0.010407090187072754, 0.009134456515312195, 0.014608994126319885, 0.01307755708694458, 0.017886698246002197, 0.030825212597846985, 0.036108821630477905, 0.03877384960651398, 0.05048614740371704, 0.05048088729381561, 0.034164369106292725, 0.029001832008361816, 0.036721810698509216, 0.03480468690395355, 0.03324301540851593, 0.020966708660125732, 0.028324052691459656, 0.025085359811782837, 0.021156862378120422, 0.02452331781387329, 0.02790789306163788, 0.016795828938484192, 0.022814735770225525, 0.020068049430847168, 0.021667838096618652, 0.021068692207336426, 0.023721471428871155, 0.03629422187805176, 0.04656541347503662, 0.08935360610485077]",,,,,,,False,0,0.0,,
/home/user/BiVLA/artifacts/results/mentor_2026-09-11/results/openvla_simplerenv/depth_pruning4/widowx_stack_cube/summary.json,openvla_simplerenv,depth_pruning4,widowx_stack_cube,completed,depth_pruning,openvla_simplerenv,depth_pruning4,simpler_widowx,50,10,0.2,0.0,56.22,,NoneType,,Task success and timing from SimplerEnv rollouts. Compare paired seeds across conditions; synthetic action agreement is not used.,<absent>,<absent>,<absent>,False,False,False,"[17, 23, 25, 27]",2,,,,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/openvla-7b,depth_pruning,depth_pruning4,,,,4,cuda:0,,0.2,False,0.15,,3,0.5,0.01,1,0.2,150,openvla_simplerenv,,,,50,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/artifacts/results/openvla_simplerenv/depth_pruning4/widowx_stack_cube,,,1,0.01,0.03,0.995,0.01,42,,widowx_stack_cube,,,,,bridge_orig,,openvla-7b,False,,224,,,openvla-7b,,,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/openvla-7b,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/openvla-7b,15082600824,simpler_widowx,,,,,"[0.04706062376499176, 0.04410010576248169, 0.010407090187072754, 0.009134456515312195, 0.014608994126319885, 0.01307755708694458, 0.017886698246002197, 0.030825212597846985, 0.036108821630477905, 0.03877384960651398, 0.05048614740371704, 0.05048088729381561, 0.034164369106292725, 0.029001832008361816, 0.036721810698509216, 0.03480468690395355, 0.03324301540851593, 0.020966708660125732, 0.028324052691459656, 0.025085359811782837, 0.021156862378120422, 0.02452331781387329, 0.02790789306163788, 0.016795828938484192, 0.022814735770225525, 0.020068049430847168, 0.021667838096618652, 0.021068692207336426, 0.023721471428871155, 0.03629422187805176, 0.04656541347503662, 0.08935360610485077]",,,,,,,False,0,0.0,,
/home/user/BiVLA/artifacts/results/mentor_2026-09-11/results/openvla_simplerenv/fixed_foveation_keep20/widowx_carrot_on_plate/summary.json,openvla_simplerenv,fixed_foveation_keep20,widowx_carrot_on_plate,completed,fixed_foveation,openvla_simplerenv,fixed_foveation_keep20,simpler_widowx,50,12,0.24,0.0,51.34,,NoneType,,Task success and timing from SimplerEnv rollouts. Compare paired seeds across conditions; synthetic action agreement is not used.,<absent>,<absent>,<absent>,False,False,False,[],2,,,,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/openvla-7b,fixed_foveation,fixed_foveation_keep20,,,,1,cuda:0,,0.2,False,0.15,,3,0.5,0.01,1,0.2,150,openvla_simplerenv,,,,50,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/artifacts/results/openvla_simplerenv/fixed_foveation_keep20/widowx_carrot_on_plate,,,1,0.01,0.03,0.995,0.01,42,,widowx_carrot_on_plate,,,,,bridge_orig,,openvla-7b,False,,224,,,openvla-7b,,,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/openvla-7b,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/openvla-7b,15082600824,simpler_widowx,,,,,,,,,,,,False,0,0.0,,
/home/user/BiVLA/artifacts/results/mentor_2026-09-11/results/openvla_simplerenv/fixed_foveation_keep20/widowx_put_eggplant_in_basket/summary.json,openvla_simplerenv,fixed_foveation_keep20,widowx_put_eggplant_in_basket,completed,fixed_foveation,openvla_simplerenv,fixed_foveation_keep20,simpler_widowx,50,8,0.16,0.0,104.72,,NoneType,,Task success and timing from SimplerEnv rollouts. Compare paired seeds across conditions; synthetic action agreement is not used.,<absent>,<absent>,<absent>,False,False,False,[],2,,,,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/openvla-7b,fixed_foveation,fixed_foveation_keep20,,,,1,cuda:0,,0.2,False,0.15,,3,0.5,0.01,1,0.2,150,openvla_simplerenv,,,,50,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/artifacts/results/openvla_simplerenv/fixed_foveation_keep20/widowx_put_eggplant_in_basket,,,1,0.01,0.03,0.995,0.01,42,,widowx_put_eggplant_in_basket,,,,,bridge_orig,,openvla-7b,False,,224,,,openvla-7b,,,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/openvla-7b,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/openvla-7b,15082600824,simpler_widowx,,,,,,,,,,,,False,0,0.0,,
/home/user/BiVLA/artifacts/results/mentor_2026-09-11/results/openvla_simplerenv/fixed_foveation_keep20/widowx_spoon_on_towel/summary.json,openvla_simplerenv,fixed_foveation_keep20,widowx_spoon_on_towel,completed,fixed_foveation,openvla_simplerenv,fixed_foveation_keep20,simpler_widowx,50,19,0.38,0.0,49.2,,NoneType,,Task success and timing from SimplerEnv rollouts. Compare paired seeds across conditions; synthetic action agreement is not used.,<absent>,<absent>,<absent>,False,False,False,[],2,,,,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/openvla-7b,fixed_foveation,fixed_foveation_keep20,,,,1,cuda:0,,0.2,False,0.15,,3,0.5,0.01,1,0.2,150,openvla_simplerenv,,,,50,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/artifacts/results/openvla_simplerenv/fixed_foveation_keep20/widowx_spoon_on_towel,,,1,0.01,0.03,0.995,0.01,42,,widowx_spoon_on_towel,,,,,bridge_orig,,openvla-7b,False,,224,,,openvla-7b,,,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/openvla-7b,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/openvla-7b,15082600824,simpler_widowx,,,,,,,,,,,,False,0,0.0,,
/home/user/BiVLA/artifacts/results/mentor_2026-09-11/results/openvla_simplerenv/fixed_foveation_keep20/widowx_stack_cube/summary.json,openvla_simplerenv,fixed_foveation_keep20,widowx_stack_cube,completed,fixed_foveation,openvla_simplerenv,fixed_foveation_keep20,simpler_widowx,50,6,0.12,0.0,55.7,,NoneType,,Task success and timing from SimplerEnv rollouts. Compare paired seeds across conditions; synthetic action agreement is not used.,<absent>,<absent>,<absent>,False,False,False,[],2,,,,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/openvla-7b,fixed_foveation,fixed_foveation_keep20,,,,1,cuda:0,,0.2,False,0.15,,3,0.5,0.01,1,0.2,150,openvla_simplerenv,,,,50,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/artifacts/results/openvla_simplerenv/fixed_foveation_keep20/widowx_stack_cube,,,1,0.01,0.03,0.995,0.01,42,,widowx_stack_cube,,,,,bridge_orig,,openvla-7b,False,,224,,,openvla-7b,,,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/openvla-7b,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/openvla-7b,15082600824,simpler_widowx,,,,,,,,,,,,False,0,0.0,,
/home/user/BiVLA/artifacts/results/mentor_2026-09-11/results/openvla_simplerenv/fixed_foveation_keep50/widowx_carrot_on_plate/summary.json,openvla_simplerenv,fixed_foveation_keep50,widowx_carrot_on_plate,completed,fixed_foveation,openvla_simplerenv,fixed_foveation_keep50,simpler_widowx,50,17,0.34,0.0,50.32,,NoneType,,Task success and timing from SimplerEnv rollouts. Compare paired seeds across conditions; synthetic action agreement is not used.,<absent>,<absent>,<absent>,False,False,False,[],2,,,,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/openvla-7b,fixed_foveation,fixed_foveation_keep50,,,,1,cuda:0,,0.5,False,0.15,,3,0.5,0.01,1,0.2,150,openvla_simplerenv,,,,50,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/artifacts/results/openvla_simplerenv/fixed_foveation_keep50/widowx_carrot_on_plate,,,1,0.01,0.03,0.995,0.01,42,,widowx_carrot_on_plate,,,,,bridge_orig,,openvla-7b,False,,224,,,openvla-7b,,,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/openvla-7b,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/openvla-7b,15082600824,simpler_widowx,,,,,,,,,,,,False,0,0.0,,
/home/user/BiVLA/artifacts/results/mentor_2026-09-11/results/openvla_simplerenv/fixed_foveation_keep50/widowx_put_eggplant_in_basket/summary.json,openvla_simplerenv,fixed_foveation_keep50,widowx_put_eggplant_in_basket,completed,fixed_foveation,openvla_simplerenv,fixed_foveation_keep50,simpler_widowx,50,12,0.24,0.0,97.84,,NoneType,,Task success and timing from SimplerEnv rollouts. Compare paired seeds across conditions; synthetic action agreement is not used.,<absent>,<absent>,<absent>,False,False,False,[],2,,,,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/openvla-7b,fixed_foveation,fixed_foveation_keep50,,,,1,cuda:0,,0.5,False,0.15,,3,0.5,0.01,1,0.2,150,openvla_simplerenv,,,,50,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/artifacts/results/openvla_simplerenv/fixed_foveation_keep50/widowx_put_eggplant_in_basket,,,1,0.01,0.03,0.995,0.01,42,,widowx_put_eggplant_in_basket,,,,,bridge_orig,,openvla-7b,False,,224,,,openvla-7b,,,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/openvla-7b,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/openvla-7b,15082600824,simpler_widowx,,,,,,,,,,,,False,0,0.0,,
/home/user/BiVLA/artifacts/results/mentor_2026-09-11/results/openvla_simplerenv/fixed_foveation_keep50/widowx_spoon_on_towel/summary.json,openvla_simplerenv,fixed_foveation_keep50,widowx_spoon_on_towel,completed,fixed_foveation,openvla_simplerenv,fixed_foveation_keep50,simpler_widowx,50,24,0.48,0.0,46.3,,NoneType,,Task success and timing from SimplerEnv rollouts. Compare paired seeds across conditions; synthetic action agreement is not used.,<absent>,<absent>,<absent>,False,False,False,[],2,,,,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/openvla-7b,fixed_foveation,fixed_foveation_keep50,,,,1,cuda:0,,0.5,False,0.15,,3,0.5,0.01,1,0.2,150,openvla_simplerenv,,,,50,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/artifacts/results/openvla_simplerenv/fixed_foveation_keep50/widowx_spoon_on_towel,,,1,0.01,0.03,0.995,0.01,42,,widowx_spoon_on_towel,,,,,bridge_orig,,openvla-7b,False,,224,,,openvla-7b,,,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/openvla-7b,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/openvla-7b,15082600824,simpler_widowx,,,,,,,,,,,,False,0,0.0,,
/home/user/BiVLA/artifacts/results/mentor_2026-09-11/results/openvla_simplerenv/fixed_foveation_keep50/widowx_stack_cube/summary.json,openvla_simplerenv,fixed_foveation_keep50,widowx_stack_cube,completed,fixed_foveation,openvla_simplerenv,fixed_foveation_keep50,simpler_widowx,50,7,0.14,0.0,55.6,,NoneType,,Task success and timing from SimplerEnv rollouts. Compare paired seeds across conditions; synthetic action agreement is not used.,<absent>,<absent>,<absent>,False,False,False,[],2,,,,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/openvla-7b,fixed_foveation,fixed_foveation_keep50,,,,1,cuda:0,,0.5,False,0.15,,3,0.5,0.01,1,0.2,150,openvla_simplerenv,,,,50,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/artifacts/results/openvla_simplerenv/fixed_foveation_keep50/widowx_stack_cube,,,1,0.01,0.03,0.995,0.01,42,,widowx_stack_cube,,,,,bridge_orig,,openvla-7b,False,,224,,,openvla-7b,,,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/openvla-7b,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/openvla-7b,15082600824,simpler_widowx,,,,,,,,,,,,False,0,0.0,,
/home/user/BiVLA/artifacts/results/mentor_2026-09-11/results/openvla_simplerenv/guarded_reuse_aggressive/widowx_carrot_on_plate/summary.json,openvla_simplerenv,guarded_reuse_aggressive,widowx_carrot_on_plate,completed,guarded_action_reuse,openvla_simplerenv,guarded_reuse_aggressive,simpler_widowx,50,14,0.28,4.36,49.26,,NoneType,,Task success and timing from SimplerEnv rollouts. Compare paired seeds across conditions; synthetic action agreement is not used.,<absent>,<absent>,<absent>,False,False,False,[],2,,,,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/openvla-7b,guarded_action_reuse,guarded_reuse_aggressive,,,,1,cuda:0,,0.2,False,0.15,,3,0.5,0.01,1,0.2,150,openvla_simplerenv,,,,50,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/artifacts/results/openvla_simplerenv/guarded_reuse_aggressive/widowx_carrot_on_plate,,,2,0.02,0.05,0.98,0.01,42,,widowx_carrot_on_plate,,,,,bridge_orig,,openvla-7b,False,,224,,,openvla-7b,,,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/openvla-7b,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/openvla-7b,15082600824,simpler_widowx,,,,,,,,,,,,False,0,0.0,,
/home/user/BiVLA/artifacts/results/mentor_2026-09-11/results/openvla_simplerenv/guarded_reuse_aggressive/widowx_put_eggplant_in_basket/summary.json,openvla_simplerenv,guarded_reuse_aggressive,widowx_put_eggplant_in_basket,completed,guarded_action_reuse,openvla_simplerenv,guarded_reuse_aggressive,simpler_widowx,50,35,0.7,1.58,54.76,,NoneType,,Task success and timing from SimplerEnv rollouts. Compare paired seeds across conditions; synthetic action agreement is not used.,<absent>,<absent>,<absent>,False,False,False,[],2,,,,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/openvla-7b,guarded_action_reuse,guarded_reuse_aggressive,,,,1,cuda:0,,0.2,False,0.15,,3,0.5,0.01,1,0.2,150,openvla_simplerenv,,,,50,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/artifacts/results/openvla_simplerenv/guarded_reuse_aggressive/widowx_put_eggplant_in_basket,,,2,0.02,0.05,0.98,0.01,42,,widowx_put_eggplant_in_basket,,,,,bridge_orig,,openvla-7b,False,,224,,,openvla-7b,,,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/openvla-7b,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/openvla-7b,15082600824,simpler_widowx,,,,,,,,,,,,False,0,0.0,,
/home/user/BiVLA/artifacts/results/mentor_2026-09-11/results/openvla_simplerenv/guarded_reuse_aggressive/widowx_spoon_on_towel/summary.json,openvla_simplerenv,guarded_reuse_aggressive,widowx_spoon_on_towel,completed,guarded_action_reuse,openvla_simplerenv,guarded_reuse_aggressive,simpler_widowx,50,19,0.38,0.98,47.98,,NoneType,,Task success and timing from SimplerEnv rollouts. Compare paired seeds across conditions; synthetic action agreement is not used.,<absent>,<absent>,<absent>,False,False,False,[],2,,,,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/openvla-7b,guarded_action_reuse,guarded_reuse_aggressive,,,,1,cuda:0,,0.2,False,0.15,,3,0.5,0.01,1,0.2,150,openvla_simplerenv,,,,50,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/artifacts/results/openvla_simplerenv/guarded_reuse_aggressive/widowx_spoon_on_towel,,,2,0.02,0.05,0.98,0.01,42,,widowx_spoon_on_towel,,,,,bridge_orig,,openvla-7b,False,,224,,,openvla-7b,,,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/openvla-7b,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/openvla-7b,15082600824,simpler_widowx,,,,,,,,,,,,False,0,0.0,,
/home/user/BiVLA/artifacts/results/mentor_2026-09-11/results/openvla_simplerenv/guarded_reuse_aggressive/widowx_stack_cube/summary.json,openvla_simplerenv,guarded_reuse_aggressive,widowx_stack_cube,completed,guarded_action_reuse,openvla_simplerenv,guarded_reuse_aggressive,simpler_widowx,50,14,0.28,6.3,45.56,,NoneType,,Task success and timing from SimplerEnv rollouts. Compare paired seeds across conditions; synthetic action agreement is not used.,<absent>,<absent>,<absent>,False,False,False,[],2,,,,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/openvla-7b,guarded_action_reuse,guarded_reuse_aggressive,,,,1,cuda:0,,0.2,False,0.15,,3,0.5,0.01,1,0.2,150,openvla_simplerenv,,,,50,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/artifacts/results/openvla_simplerenv/guarded_reuse_aggressive/widowx_stack_cube,,,2,0.02,0.05,0.98,0.01,42,,widowx_stack_cube,,,,,bridge_orig,,openvla-7b,False,,224,,,openvla-7b,,,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/openvla-7b,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/openvla-7b,15082600824,simpler_widowx,,,,,,,,,,,,False,0,0.0,,
/home/user/BiVLA/artifacts/results/mentor_2026-09-11/results/openvla_simplerenv/guarded_reuse_moderate/widowx_carrot_on_plate/summary.json,openvla_simplerenv,guarded_reuse_moderate,widowx_carrot_on_plate,completed,guarded_action_reuse,openvla_simplerenv,guarded_reuse_moderate,simpler_widowx,50,14,0.28,2.92,50.8,,NoneType,,Task success and timing from SimplerEnv rollouts. Compare paired seeds across conditions; synthetic action agreement is not used.,<absent>,<absent>,<absent>,False,False,False,[],2,,,,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/openvla-7b,guarded_action_reuse,guarded_reuse_moderate,,,,1,cuda:0,,0.2,False,0.15,,3,0.5,0.01,1,0.2,150,openvla_simplerenv,,,,50,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/artifacts/results/openvla_simplerenv/guarded_reuse_moderate/widowx_carrot_on_plate,,,1,0.015,0.04,0.99,0.01,42,,widowx_carrot_on_plate,,,,,bridge_orig,,openvla-7b,False,,224,,,openvla-7b,,,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/openvla-7b,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/openvla-7b,15082600824,simpler_widowx,,,,,,,,,,,,False,0,0.0,,
/home/user/BiVLA/artifacts/results/mentor_2026-09-11/results/openvla_simplerenv/guarded_reuse_moderate/widowx_put_eggplant_in_basket/summary.json,openvla_simplerenv,guarded_reuse_moderate,widowx_put_eggplant_in_basket,completed,guarded_action_reuse,openvla_simplerenv,guarded_reuse_moderate,simpler_widowx,50,35,0.7,1.64,53.16,,NoneType,,Task success and timing from SimplerEnv rollouts. Compare paired seeds across conditions; synthetic action agreement is not used.,<absent>,<absent>,<absent>,False,False,False,[],2,,,,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/openvla-7b,guarded_action_reuse,guarded_reuse_moderate,,,,1,cuda:0,,0.2,False,0.15,,3,0.5,0.01,1,0.2,150,openvla_simplerenv,,,,50,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/artifacts/results/openvla_simplerenv/guarded_reuse_moderate/widowx_put_eggplant_in_basket,,,1,0.015,0.04,0.99,0.01,42,,widowx_put_eggplant_in_basket,,,,,bridge_orig,,openvla-7b,False,,224,,,openvla-7b,,,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/openvla-7b,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/openvla-7b,15082600824,simpler_widowx,,,,,,,,,,,,False,0,0.0,,
/home/user/BiVLA/artifacts/results/mentor_2026-09-11/results/openvla_simplerenv/guarded_reuse_moderate/widowx_spoon_on_towel/summary.json,openvla_simplerenv,guarded_reuse_moderate,widowx_spoon_on_towel,completed,guarded_action_reuse,openvla_simplerenv,guarded_reuse_moderate,simpler_widowx,50,20,0.4,1.42,46.72,,NoneType,,Task success and timing from SimplerEnv rollouts. Compare paired seeds across conditions; synthetic action agreement is not used.,<absent>,<absent>,<absent>,False,False,False,[],2,,,,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/openvla-7b,guarded_action_reuse,guarded_reuse_moderate,,,,1,cuda:0,,0.2,False,0.15,,3,0.5,0.01,1,0.2,150,openvla_simplerenv,,,,50,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/artifacts/results/openvla_simplerenv/guarded_reuse_moderate/widowx_spoon_on_towel,,,1,0.015,0.04,0.99,0.01,42,,widowx_spoon_on_towel,,,,,bridge_orig,,openvla-7b,False,,224,,,openvla-7b,,,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/openvla-7b,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/openvla-7b,15082600824,simpler_widowx,,,,,,,,,,,,False,0,0.0,,
/home/user/BiVLA/artifacts/results/mentor_2026-09-11/results/openvla_simplerenv/guarded_reuse_moderate/widowx_stack_cube/summary.json,openvla_simplerenv,guarded_reuse_moderate,widowx_stack_cube,completed,guarded_action_reuse,openvla_simplerenv,guarded_reuse_moderate,simpler_widowx,50,14,0.28,4.06,47.74,,NoneType,,Task success and timing from SimplerEnv rollouts. Compare paired seeds across conditions; synthetic action agreement is not used.,<absent>,<absent>,<absent>,False,False,False,[],2,,,,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/openvla-7b,guarded_action_reuse,guarded_reuse_moderate,,,,1,cuda:0,,0.2,False,0.15,,3,0.5,0.01,1,0.2,150,openvla_simplerenv,,,,50,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/artifacts/results/openvla_simplerenv/guarded_reuse_moderate/widowx_stack_cube,,,1,0.015,0.04,0.99,0.01,42,,widowx_stack_cube,,,,,bridge_orig,,openvla-7b,False,,224,,,openvla-7b,,,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/openvla-7b,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/openvla-7b,15082600824,simpler_widowx,,,,,,,,,,,,False,0,0.0,,
/home/user/BiVLA/artifacts/results/mentor_2026-09-11/results/openvla_simplerenv/guarded_reuse_strict/widowx_carrot_on_plate/summary.json,openvla_simplerenv,guarded_reuse_strict,widowx_carrot_on_plate,completed,guarded_action_reuse,openvla_simplerenv,guarded_reuse_strict,simpler_widowx,50,14,0.28,2.12,49.7,,NoneType,,Task success and timing from SimplerEnv rollouts. Compare paired seeds across conditions; synthetic action agreement is not used.,<absent>,<absent>,<absent>,False,False,False,[],2,,,,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/openvla-7b,guarded_action_reuse,guarded_reuse_strict,,,,1,cuda:0,,0.2,False,0.15,,3,0.5,0.01,1,0.2,150,openvla_simplerenv,,,,50,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/artifacts/results/openvla_simplerenv/guarded_reuse_strict/widowx_carrot_on_plate,,,1,0.01,0.03,0.995,0.01,42,,widowx_carrot_on_plate,,,,,bridge_orig,,openvla-7b,False,,224,,,openvla-7b,,,,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/openvla-7b,/home/soumyara004/soumyaratnadebnath/VisionLanguageAction/models/openvla-7b,15082600824,simpler_widowx,,,,,,,,,,,,False,0,0.0,,
